flow_id,flow_duration_s,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,packet_rate,byte_rate,avg_packet_size,fwd_bwd_ratio,syn_flag_ratio,ack_flag_ratio,unique_src_ips,protocol,label
FLOW-002847,3.803545779409344,30,20,10533.018042472919,14716.555273300783,12.446341178792679,6509.983529055469,504.99146631547404,1.4761904761904763,0.0,0.48897541387823085,1,TCP,BENIGN
FLOW-002848,0.11382507830730132,148,146,66685.18178076087,52086.66324030231,3081.1127923452086,696698.6816538197,403.98586741858225,1.0136054421768708,0.08498433270199987,0.5006417292029686,405,TCP,DDOS
FLOW-002849,1.3571650694036719,132,115,71357.35319985726,54503.23521656831,208.90763650683795,74886.05270469133,509.55703812318046,1.146551724137931,0.09932450720365817,0.363153846643463,68,TCP,BENIGN
FLOW-002850,3.0389716488770455,140,135,83956.91557327013,46077.34902641946,106.1541708777267,42108.972709337344,472.85187127159855,1.036764705882353,0.02230328682947133,0.39177778614969866,50,TCP,BENIGN
FLOW-002851,4.917134697055236,9,24,2921.012367963937,20168.868489978115,6.680963197755174,4131.667013626143,699.6933593315773,0.4,0.0,0.5085006237181598,1,UDP,BENIGN
FLOW-002852,0.1,121,111,62075.14537414426,46016.04716308147,2535.8888362263197,908073.3457117208,465.9103126604557,1.0892857142857142,0.2856767051979981,0.5752097244429631,84,TCP,BENIGN
FLOW-002853,0.007632180493128012,406,0,27207.09072283533,0.0,63290.99409199883,4670625.720013264,67.0125387261954,407.0,0.8919329187854138,0.18692325506619736,315,TCP,DDOS
FLOW-002854,2.132666951250656,22,21,14844.378452452673,4569.810888657562,22.597839946811284,8772.114091626723,451.4927753746566,1.0454545454545454,0.012268218582700635,0.1298628536680393,2,UDP,BENIGN
FLOW-002855,0.0370617492213526,421,1,26367.227235626196,58.109003412760316,13412.131201528293,759253.563566601,62.619280187296106,211.0,1.0,0.008463679662591084,522,TCP,DDOS
FLOW-002856,2.4372967211685506,23,24,10755.569863520283,23200.750959063538,14.651054615549782,19005.843101158895,722.4749111188046,0.96,0.0,0.37021993776398565,1,ICMP,BENIGN
FLOW-002857,2.35722244888674,25,27,12519.499268927677,18580.763550322783,19.613411143961542,12158.899992829478,598.0819772932781,0.9285714285714286,0.11094272103078515,0.5751676034260088,1,TCP,BENIGN
FLOW-002858,0.46095958516529273,29,14,18999.708019183243,9779.956223979414,82.4081642940741,62256.47819085054,669.2945172828524,2.0,0.05625455244126544,0.5376444132101871,1,UDP,BENIGN
FLOW-002859,0.07839392356778745,403,0,29009.370885670396,0.0,5322.330267574891,301159.7641064337,71.98355058479007,404.0,0.9823779811389323,0.0,371,TCP,DDOS
FLOW-002860,0.022838100159579305,400,0,18957.80742288741,0.0,12209.726319777217,665976.878192195,47.394518557218525,401.0,1.0,0.03217148576080684,79,TCP,DDOS
FLOW-002861,2.384878487170025,27,19,17156.536167498656,16086.800141370222,20.162824651282662,15017.397199207204,722.6812241058452,1.4,0.0,0.4931954044766566,2,TCP,BENIGN
FLOW-002862,3.6609560143645052,157,133,90236.46379722706,40140.824064862194,89.90139117174414,19738.366564830732,449.5768546968595,1.1791044776119404,0.08965537651130881,0.42838611975709406,90,TCP,DDOS
FLOW-002863,13.636535822810762,26,30,7011.018652233258,20703.675147250346,4.806972797659869,1664.2721763885995,494.9052464193501,0.8709677419354839,0.0,0.45077996267922965,1,UDP,BENIGN
FLOW-002864,3.3926296566238983,26,26,15356.420354204196,22846.457345212988,15.829400725616217,14075.006611390645,734.670724988792,1.0,0.0,0.48348348366324617,1,TCP,BENIGN
FLOW-002865,2.679569930885139,31,24,18656.94757797311,19060.82161792366,20.693953414713537,15305.034108840142,685.7776217435776,1.28,0.0,0.32512768822007554,2,UDP,BENIGN
FLOW-002866,1.4554985875837778,116,128,51290.562988748854,31607.324601447286,153.33891218838284,57439.989328769974,339.74544094342684,0.9069767441860465,0.029387732790643772,0.48924351428380486,75,TCP,BENIGN
FLOW-002867,2.3886619352166134,17,30,4792.158218448558,23435.202356901482,16.651241873925848,10734.595208415481,600.5821399010646,0.5806451612903226,0.127688966731586,0.23592755348439773,1,TCP,BENIGN
FLOW-002868,2.5036635390749944,32,22,9866.836356858908,16253.474625412047,22.35385729482006,11140.343394873638,483.7094626346473,1.434782608695652,0.0487947188197697,0.3827201085301167,1,TCP,BENIGN
FLOW-002869,0.045160640940377146,804,0,1024238.3168325062,0.0,16904.78175598504,24074364.877399724,1273.9282547667988,805.0,0.0,0.0,277,UDP,DDOS
FLOW-002870,1.9934224603825705,25,29,13965.058906334338,24387.974590963382,24.46035174298427,23518.813201527715,710.2413610610689,0.8666666666666667,0.0,0.5400250496938911,1,UDP,BENIGN
FLOW-002871,0.1,113,118,69532.01773529299,18009.14765770813,3504.797542602888,1107750.5713755519,378.9660839523858,0.957983193277311,0.0548433919499839,0.27707160730329305,59,TCP,BENIGN
FLOW-002872,0.06719212080917072,399,1,20153.410429378902,50.88993254015685,5350.107578886403,287775.15583860845,50.51075090479765,200.0,0.8621569726466379,0.017969558233026477,376,TCP,DDOS
FLOW-002873,2.1886232556005942,21,22,9635.60005435519,17702.008141518625,15.608723836772928,12610.34720032707,635.7583301366003,0.9565217391304348,0.06018205354372178,0.33190300870837536,1,TCP,BENIGN
FLOW-002874,1.5062743169244532,128,111,46223.39320801807,33793.293325742285,158.63602616763038,45267.614440552585,334.79785160569185,1.1517857142857142,0.21397563144090154,0.347129651606583,67,TCP,BENIGN
FLOW-002875,0.6849975185578605,137,149,67145.21072272089,37003.52823155675,403.3256361382466,160770.49985798812,364.1564299100617,0.92,0.19869701084786312,0.6226909321322842,273,TCP,DDOS
FLOW-002876,10.272295758285075,30,27,14926.78651528591,18211.519648536465,4.254875664471661,2245.3308079261806,581.373792347761,1.1071428571428572,0.0,0.3804620757400633,2,TCP,BENIGN
FLOW-002877,0.029274021496425676,389,1,16151.75064626265,47.17045482907799,15679.755554715222,490348.4774626595,41.53569513100443,195.0,0.8643059904615351,0.023390935741448567,258,TCP,DDOS
FLOW-002878,2.41756735401911,149,140,64808.60593233323,17764.642338770824,126.24682581942044,37226.482929511454,285.7205822529552,1.0638297872340425,0.19522311795872627,0.4688667481791273,358,TCP,DDOS
FLOW-002879,1.701574259266752,32,17,16574.231195708155,11125.986894947506,27.029860031713266,13058.984098409657,565.310573278687,1.8333333333333333,0.0,0.5001006265314036,2,UDP,BENIGN
FLOW-002880,2.969834240469598,21,13,11466.697895183133,8270.612379034717,10.570414052096803,6716.9480324252045,580.5091257122898,1.5714285714285714,0.0600041287500897,0.47711179497902917,4,TCP,BENIGN
FLOW-002881,2.4062183271486584,109,109,48599.94595202374,55200.87309401504,80.36421303587655,43219.60423738235,476.1505460827467,1.0,0.045618832670393517,0.3364414476746244,78,TCP,BENIGN
FLOW-002882,2.0491977628054734,145,144,63673.022037611925,61235.6068257522,166.92433015157326,80695.76870704496,432.20978845454715,1.006896551724138,0.1869032566459616,0.46879982586008895,299,TCP,DDOS
FLOW-002883,9.153977971458797,20,27,7008.726301278962,16835.933198016748,4.862200599494222,2466.005014791569,507.33318083607895,0.75,0.06034398064526406,0.28048440864526614,2,TCP,BENIGN
FLOW-002884,0.10700873931489559,18,31,12396.867296541861,17656.706128019327,341.16380077719316,325912.8525075733,613.3382331543099,0.59375,0.004102701401235309,0.4403622905596631,1,TCP,BENIGN
FLOW-002885,0.015598420963888483,779,1,608845.9632891484,52.801914021232975,53081.69568236037,38358838.668124,780.6394425681663,390.0,0.0,0.0,103,UDP,DDOS
FLOW-002886,0.4762839577700854,818,0,1058531.2777551168,0.0,2016.2305564760218,1921494.9419659271,1294.0480168155461,819.0,0.0,0.04904301960154816,91,UDP,DDOS
FLOW-002887,0.7078043847490357,128,130,48590.946712335455,46483.41147979651,280.77568536431886,115498.41121584098,368.50526431058904,0.9847328244274809,0.24818746909550418,0.5800262093353536,29,TCP,BENIGN
FLOW-002888,0.29899133656012766,126,127,50309.337326123445,28049.975162666717,1083.3524934010163,280287.2188239527,309.72060272249075,0.9921875,0.13730785312345783,0.5970875025801323,132,TCP,DDOS
FLOW-002889,0.2830270735050008,18,30,7983.062946751752,22239.253757057697,207.2204507185597,121738.55985055729,629.6315979960301,0.6129032258064516,0.0,0.539094144056582,3,TCP,BENIGN
FLOW-002890,0.17227113071820413,142,145,56756.28816898094,58141.42602166014,1986.5738313653292,825494.3911274665,400.3404675632093,0.9794520547945206,0.11860199460513644,0.4539860296884791,391,TCP,DDOS
FLOW-002891,2.8691077877446194,19,34,11362.935809497754,9563.680140692111,24.873049679441912,7388.314348424448,394.84181038094084,0.5714285714285714,0.1212258224565055,0.3282664199962364,2,TCP,BENIGN
FLOW-002892,1.1430931046411736,25,22,12097.975638840093,8731.836165719806,39.044111771245966,17741.225707003352,443.18748520340205,1.1304347826086956,0.0,0.517299714185873,1,UDP,BENIGN
FLOW-002893,0.23823211923733084,381,1,23816.7089251532,69.41363576980501,1942.5290506746574,111337.07000532378,62.52911665163091,191.0,0.940308124522222,0.04423651619427404,279,TCP,DDOS
FLOW-002894,2.7157784083735814,26,26,11280.051970160626,13155.486226246177,19.09482856471599,7703.604137498516,469.9141960847462,1.0,0.03508781276541111,0.44013922577392395,2,TCP,BENIGN
FLOW-002895,4.178156342893907,29,24,17361.69096413902,12390.754403639126,7.238302580255313,4611.022433699071,561.3668937316631,1.2,0.0,0.5029263442444334,2,UDP,BENIGN
FLOW-002896,0.566436345230058,787,1,970979.2607940523,65.23142042609054,1078.6801836159405,2098600.847838341,1232.2899647391857,394.0,0.05382737682068802,0.0,44,UDP,DDOS
FLOW-002897,0.22771203405155044,375,3,29673.071739391547,102.59260899489244,1894.9008575231683,133114.8654269613,78.77159880525512,94.0,1.0,0.0,452,TCP,DDOS
FLOW-002898,2.370096795843164,29,21,10307.387644635943,3697.636308773709,28.072594337662313,6401.62083894767,280.100479068193,1.3636363636363635,0.0,0.30791450829455,1,TCP,BENIGN
FLOW-002899,0.05326782556049619,404,2,29150.933762942925,140.19990511552325,6713.250040673026,622679.5832966506,72.14564942871539,135.0,0.9155673466410743,0.0,87,TCP,DDOS
FLOW-002900,0.09559311765640155,803,0,1069401.3363926222,0.0,6156.351570679664,11112659.758628078,1331.7575795674,804.0,0.0,0.0,276,UDP,DDOS
FLOW-002901,0.8817550219556648,23,26,18142.88138232759,24456.974303080096,62.659576264486276,46894.118874046006,,0.8888888888888888,0.0,0.5009871832027635,1,UDP,BENIGN
FLOW-002902,2.597174367134,158,111,46317.11741507808,29029.462290149484,148.2140867541795,23606.899658401704,280.0988093131136,1.4196428571428572,0.09877917920406913,0.5592950797731047,123,TCP,DDOS
FLOW-002903,0.8675256664280387,770,0,817769.0592810713,0.0,1206.0568515796679,1336566.0543054715,1062.0377393260667,771.0,0.0,0.0,110,UDP,DDOS
FLOW-002904,0.5042823837832157,28,20,10659.084099715456,17239.49049146473,121.34601050351006,43982.15262805741,581.2203039829205,1.380952380952381,0.0,0.4495849982428239,4,TCP,BENIGN
FLOW-002905,0.7161412381562919,27,24,10757.575632522812,16653.82277033541,66.95239910784176,38455.5161845471,537.4784000560435,1.12,0.13382384717314244,0.4378687721498725,1,TCP,BENIGN
FLOW-002906,1.2298914555954625,36,14,13602.477468483474,5807.210997404736,38.57177784817744,13781.442005483666,388.19376931776424,2.466666666666667,0.0694025445130175,0.6021124860955962,1,TCP,BENIGN
FLOW-002907,0.1861527642563543,780,0,1170000.0,0.0,5409.958200603202,9065604.636888323,1500.0,781.0,0.0,0.041403174848473404,88,UDP,DDOS
FLOW-002908,1.9215822711265966,34,29,17774.40674135514,27122.392116768217,35.571648519981785,24980.755744450373,712.6476009225929,1.1666666666666667,0.0,0.5616809307218027,1,TCP,BENIGN
FLOW-002909,0.02980755554955725,438,2,24632.924351543545,156.66219879562146,16029.012162035167,859065.0871269683,56.33996943258901,146.33333333333334,1.0,0.04252815083716861,464,TCP,DDOS
FLOW-002910,17.33126716060542,21,24,8848.34516391113,10184.79163705912,2.6490684771095006,1317.9086240143024,422.9585955771166,0.88,0.1371289086364006,0.4025221769241375,2,UDP,BENIGN
FLOW-002911,0.1369793689154677,421,1,24039.23656715342,76.30747737923437,2066.635795500066,187854.6418615896,57.14583896808686,211.0,0.8520277747758592,0.0,482,TCP,DDOS
FLOW-002912,0.009423878604335129,399,0,23866.570824416143,0.0,45222.781570165804,2575071.4513047887,59.81596697848657,400.0,0.8686956898674254,0.13212017039239407,361,TCP,DDOS
FLOW-002913,3.607619039620436,24,27,14291.479368149652,23876.34871280012,12.595523475527168,13235.783165583378,748.3887859009759,0.8928571428571429,0.01862482732163259,0.3323198073877313,4,UDP,BENIGN
FLOW-002914,1.794935036996122,17,24,7707.5716120922225,17029.599574280204,21.30399241280385,7784.084641756187,603.3456386920104,0.72,0.021697025424043753,0.34892461131829616,2,UDP,BENIGN
FLOW-002915,0.1922499337358033,154,133,47577.444484953194,29333.772375314824,1625.712132529835,432977.7774265629,267.9833340079025,1.1567164179104477,0.21804792236516982,0.5072881593981187,265,TCP,DDOS
FLOW-002916,1.1460051974763812,158,158,41687.94551733345,33340.232333580076,274.4752771860503,74381.25856108851,237.430942566182,1.0,0.03788102209105074,0.3274629955420549,301,TCP,DDOS
FLOW-002917,0.10290484015351402,407,1,31720.709874330918,54.86309663336492,4869.18433410372,323299.1371581675,77.88130630138305,204.0,0.9281962832831224,0.10411821827893734,346,TCP,DDOS
FLOW-002918,1.4596261838714313,20,19,5014.437799744254,12160.08533095567,39.73368521941375,13622.195464943741,440.3723879666647,1.05,0.0,0.5975904782876192,1,TCP,BENIGN
FLOW-002919,0.2823510027771514,25,19,13855.532930332069,11059.19978847098,176.24069766872793,95391.56234027649,566.243925427342,1.3,0.0,0.4564866765541171,4,TCP,BENIGN
FLOW-002920,5.722388103224422,23,20,13087.216006738794,13551.894102830503,9.212808558750114,5500.099520146886,619.5141885946348,1.1428571428571428,0.02145849243581724,0.375859386260385,1,UDP,BENIGN
FLOW-002921,0.17372523541462415,844,1,1034829.0204776488,55.59628849811503,5108.350844074403,4872239.831997698,1224.7155228001739,422.5,0.0,0.0,39,UDP,DDOS
FLOW-002922,0.8006242417136352,399,1,20988.013538142204,45.07447359262341,472.9472028834301,39982.54457713518,52.58272002933707,200.0,0.9835830793183773,0.0,354,TCP,DDOS
FLOW-002923,7.11828519731343,23,16,9527.242884836005,10704.371675631293,6.06456071227741,1421.1017119757353,518.7593477042898,1.411764705882353,0.06306563976119921,0.434765091073104,2,TCP,BENIGN
FLOW-002924,6.666623764989282,25,28,10598.451248623234,6264.197404980692,5.020567553638114,2674.618643057712,318.1631821434703,0.896551724137931,0.12742870752356855,0.5208848003744254,1,TCP,BENIGN
FLOW-002925,2.6790948657698648,141,133,59835.83419463463,45489.50447450108,124.01693815215867,36773.76730719741,384.39904623772156,1.0597014925373134,0.27671807240045965,0.366764349848075,62,TCP,DDOS
FLOW-002926,9.225703462695877,23,28,10144.161712604662,18270.052632330622,4.1248183145376425,3369.491055854184,557.141457743829,0.8275862068965517,0.0,0.3438800652340082,1,TCP,BENIGN
FLOW-002927,1.1930785448144998,29,31,16488.509368292194,29552.691805871764,53.74546474689629,40667.13818499679,767.3533529027326,0.9375,0.12501835913156287,0.5385933218540103,3,UDP,BENIGN
FLOW-002928,0.4949990805263206,21,29,14743.393258168951,23663.046358198142,99.69420701147504,62724.07164032403,768.1287923273418,0.7333333333333333,0.011753274201693871,0.40904099402966626,1,UDP,BENIGN
FLOW-002929,2.183513468504984,24,21,10829.541902000346,10276.269217614794,23.52750947545422,10568.280390330314,469.01802488033644,1.1363636363636365,0.002723859564685273,0.5773754509218477,1,TCP,BENIGN
FLOW-002930,3.511815677168018,151,134,63345.09661704483,40628.44287298179,102.04725718336441,36282.40133339491,364.81943680711095,1.125925925925926,0.05360544533211932,0.5663863878367399,337,TCP,DDOS
FLOW-002931,0.5376690033547534,32,22,9729.696477758134,16459.94457908729,111.79582471709429,43731.0104306841,484.99335290454485,1.434782608695652,0.0,0.43782249283785635,3,UDP,BENIGN
FLOW-002932,4.913586594560388,24,25,13057.228124871042,17437.917699350186,8.077925930111773,6464.28476415824,622.3499147800251,0.9615384615384616,0.0,0.5427390118771759,1,TCP,BENIGN
FLOW-002933,4.791319914939519,107,117,63891.968116951066,49873.6798678817,36.11881542785805,27119.05711952036,507.8823570751462,0.9152542372881356,0.02269714404005488,0.5063162939542368,62,TCP,BENIGN
FLOW-002934,0.64275375600992,761,0,842463.0495833405,0.0,1118.7679066716398,862716.4910195824,1107.0473713315907,762.0,0.0,0.0,36,UDP,DDOS
FLOW-002935,0.21144493336711215,353,2,23988.772817801102,124.54961143511406,1704.4070453190627,152114.14335182993,67.92485191334146,118.0,1.0,0.1280027556565797,187,TCP,DDOS
FLOW-002936,2.0002499563374623,138,142,69978.7578983843,53521.603911484366,160.2189312904808,64706.14949261181,441.0727207495309,0.972027972027972,0.2612993638673334,0.47554726046833384,207,TCP,DDOS
FLOW-002937,0.9405181836135297,151,135,61299.351142452506,64965.56088317357,291.081300260307,127945.41276476717,441.48570638330796,1.1176470588235294,0.18322589022263067,0.49261906044517234,252,TCP,DDOS
FLOW-002938,4.428336696343073,31,21,20594.595972639174,19747.960730964856,12.808095407300092,8048.364853053358,775.8183981462314,1.4545454545454546,0.0,0.5228821792172236,1,TCP,BENIGN
FLOW-002939,7.952603968086807,25,30,7499.192699136264,23922.586448304282,8.043236137746486,3519.566851698502,571.3050754080099,0.8387096774193549,0.01998458335913467,0.5610922853645594,3,UDP,BENIGN
FLOW-002940,0.3287957865665208,776,0,665280.1041580467,0.0,1959.706756389348,1851093.8537637172,857.3197218531529,777.0,0.0,0.06254745449662295,67,UDP,DDOS
FLOW-002941,0.2803703282824429,28,21,23178.141400884597,14310.792149163737,135.90685167125903,130910.10199757754,765.0802765315987,1.3181818181818181,0.044135037806566205,0.3133326810125431,1,TCP,BENIGN
FLOW-002942,5.46016544310161,162,149,64422.948876888106,25665.98974568666,64.94392689393794,19872.92153248982,289.6750438024912,1.0866666666666667,0.29423067527454405,0.45065282201922185,205,TCP,DDOS
FLOW-002943,10.76782418990665,15,21,5536.942404016218,10579.249923113672,2.6751748472924755,1807.4254480487973,447.6720090869414,0.7272727272727273,0.028913958526703358,0.4203739206301629,2,TCP,BENIGN
FLOW-002944,0.09273217330613596,404,1,20176.77020800867,43.03163756735728,5186.672316044964,215781.06611010656,49.92543665574328,202.5,0.8623736432555403,0.10667136729521404,319,TCP,DDOS
FLOW-002945,0.4853275098692407,33,23,11249.451280010831,15815.986890914823,138.32407923375436,49677.99111573937,483.3113959093867,1.4166666666666667,0.12012211709887809,0.2897887165759201,3,TCP,BENIGN
FLOW-002946,0.22208621502107218,405,0,20455.34082515651,0.0,2349.7334491692836,87445.81156990504,50.507014383102494,406.0,0.8863316024351874,0.0,408,TCP,DDOS
FLOW-002947,7.146669374523416,29,27,9071.16083443194,13950.991985642175,8.64554174771796,3390.0656545772317,411.1098717870378,1.0714285714285714,0.024358777168541262,0.48333062062767107,2,TCP,BENIGN
FLOW-002948,1.302338252706064,20,32,4868.342511444898,27832.901949786014,36.54682981902219,27762.847832431908,628.8700857929022,0.6363636363636364,0.0,0.44025590388627595,1,TCP,BENIGN
FLOW-002949,4.7162208397726255,25,21,11272.095437185122,15841.52005749908,10.67984182634064,6134.260421876233,589.4264237974826,1.1818181818181819,0.15711892715702555,0.28599867699108145,2,ICMP,BENIGN
FLOW-002950,0.006621796207851241,401,0,26276.009336436822,0.0,88855.9754873286,3754189.287824434,65.52620782153821,402.0,0.8962070956893905,0.03552748963935005,236,TCP,DDOS
FLOW-002951,1.1449719545865857,27,17,13062.678239202834,10909.101558306053,30.511612805260807,24353.765180410897,544.8131772161111,1.5555555555555556,0.0759367188370922,0.43176095389750174,1,TCP,BENIGN
FLOW-002952,0.04317662593021134,817,0,1087740.1330396028,0.0,20809.70417589891,22333370.93018593,1331.3832717742996,818.0,0.013044123700507287,0.009185694872559803,153,UDP,DDOS
FLOW-002953,6.818979457029376,21,15,9607.33590647444,3964.481850194507,4.829738304737877,1925.7973439205484,376.9949376852485,1.375,0.11293849214666257,0.4588881913948989,1,TCP,BENIGN
FLOW-002954,1.5525524581011785,115,123,41820.44723703314,55386.99999285639,176.50171293067282,56607.76677163117,408.43465222642664,0.9354838709677419,0.12815872498447411,0.3665529255117285,26,TCP,BENIGN
FLOW-002955,8.13590040828548,27,25,11881.89564931596,14930.773027903217,6.291690366438088,2406.02620510348,515.6282437926765,1.0769230769230769,0.0,0.3687943296906352,2,UDP,BENIGN
FLOW-002956,0.10570640997393375,786,0,1179000.0,0.0,7068.738638197019,13189571.839451523,1500.0,787.0,0.0,0.0,184,UDP,DDOS
FLOW-002957,0.6454664629212341,139,149,84336.50161946195,63042.72176175007,351.39022997663074,210869.99471667488,511.73341451809733,0.9333333333333333,0.24856798685296982,0.4808821539906243,334,TCP,DDOS
FLOW-002958,0.07489246917149542,33,17,14375.077685204373,9493.29595686397,684.6442203166228,288212.463506622,477.36747284136686,1.8888888888888888,0.12250213372265886,0.5528644323121308,1,UDP,BENIGN
FLOW-002959,0.518485514676056,141,138,64351.1360011897,53592.51632324618,728.0799259746661,250770.83830779884,422.73710510550495,1.0215827338129497,0.19880669042924984,0.5444659590869034,158,TCP,DDOS
FLOW-002960,5.407477687934726,30,16,15181.204160598949,12398.108516325943,7.697124256815537,5862.501317354343,599.5502755853238,1.8235294117647058,0.0,0.4476715169312337,1,TCP,BENIGN
FLOW-002961,0.7199449180276537,28,18,15589.227052324199,5943.98403439703,58.72197746005437,27837.139558488005,468.1132844939398,1.5263157894736843,0.0,0.4580981957822203,1,TCP,BENIGN
FLOW-002962,0.1,139,132,67790.01148363556,52602.18562234493,3149.913395315454,1132697.254239113,444.2516498375664,1.0526315789473684,0.22991575881477,0.4803375638231103,318,TCP,DDOS
FLOW-002963,1.4729573024846925,30,25,18084.258851878883,22211.01626256843,22.73948960649705,29947.168277046894,732.641365717224,1.1923076923076923,0.0,0.3504204405003979,2,UDP,BENIGN
FLOW-002964,1.1884498208603245,110,119,28731.11664041144,46930.458864179265,192.26196962522928,56176.85585051113,330.3998930331472,0.925,0.05723966941272044,0.46507426054193435,67,TCP,BENIGN
FLOW-002965,13.411726047410953,34,19,19194.995458340098,18074.637447780904,4.81056535171277,2206.29255957746,703.2006208702076,1.75,0.04822363990629574,0.18884137407274487,5,TCP,BENIGN
FLOW-002966,2.1034056352204296,14,15,6433.597163822726,12285.089059236645,14.965370291697244,11065.004578125889,645.4719387261852,0.9375,0.15891372707106752,0.49242863333880066,2,UDP,BENIGN
FLOW-002967,4.147906472795679,28,12,12546.122287580865,5544.689340404445,11.618715671254975,3516.841133777433,452.2702906996327,2.230769230769231,0.0,0.3803119850398197,4,TCP,BENIGN
FLOW-002968,0.07851940604668667,29,22,8766.571953931743,14079.167849635503,507.5993875467484,346904.2321044334,447.95568242288715,1.3043478260869565,0.12285115023767383,0.318634583185787,1,TCP,BENIGN
FLOW-002969,1.0982823515103206,32,23,28234.150175706833,13937.058390328366,44.24738317444469,36724.14758262638,766.7492466551855,1.375,0.1424351784086567,0.3894232541390175,2,TCP,BENIGN
FLOW-002970,0.3340857751038832,870,1,1160345.0487500215,84.23109291247927,2405.366678074767,3378723.797404337,1332.2953844350561,435.5,0.06244287324582002,0.0,125,UDP,DDOS
FLOW-002971,1.4118016149783108,21,21,14427.076797731079,7490.630066639583,30.169197648430956,14091.380652523705,521.8501634373968,1.0,0.0,0.3897721450380789,2,TCP,BENIGN
FLOW-002972,1.2848400193977265,118,120,48989.70434865329,49940.87199806384,166.90937942406222,87706.07788604169,415.67469053242496,0.9834710743801653,0.10114593187707496,0.4562849000812424,73,TCP,BENIGN
FLOW-002973,0.7652586496832049,31,24,16295.521358773203,13793.744781269628,68.15181976948307,44101.76948903629,547.077566182597,1.28,0.0,0.37615774869592583,1,UDP,BENIGN
FLOW-002974,0.37859202864124386,162,145,77210.66975768557,7250.0,782.5944779786234,266418.3122461168,275.1161881357836,1.1164383561643836,0.009363429595608125,0.46860917246985,246,TCP,DDOS
FLOW-002975,0.09738321179933958,757,0,761477.8534912952,0.0,9394.933770414353,6955319.713733374,1005.9152622077877,758.0,0.08385234303499114,0.0,133,UDP,DDOS
FLOW-002976,0.2661288792190939,755,0,962448.5262555687,0.0,1609.3708848276797,3906675.3714973764,1274.7662599411506,756.0,0.10631990633204341,0.0,187,UDP,DDOS
FLOW-002977,0.14241586710952273,395,2,22920.234542957387,119.88432632918362,2633.8257839830903,163233.70289785726,58.03556390248506,132.0,0.8572835631132069,0.0026747502259029912,217,TCP,DDOS
FLOW-002978,1.7889927803011665,25,30,10421.77087242501,22730.113422202456,22.514850406037294,17032.635755182768,602.7615326295903,0.8387096774193549,0.10479305470751239,0.5050197156520609,1,TCP,BENIGN
FLOW-002979,8.41823730091972,21,27,9642.631339015747,14849.5180585678,4.923723910058236,2417.231459588454,510.25311244965724,0.7857142857142857,0.024308517645459517,0.4449582253474704,1,TCP,BENIGN
FLOW-002980,5.612791992912284,22,17,16260.847997107388,13227.120284696006,7.171308511114387,4102.538576560021,756.1017508154716,1.2777777777777777,0.13661637425959988,0.5485169534632712,1,TCP,BENIGN
FLOW-002981,0.1,143,141,62890.84050167516,47149.27542944671,3190.021500649955,1129629.076230189,387.46519694056997,1.0140845070422535,0.0,0.5349553311929911,90,TCP,DDOS
FLOW-002982,1.9959877478663026,20,28,9166.139402024506,11231.409619887896,18.553981870196925,9739.304057661477,424.9489379565084,0.7241379310344828,0.008099937278798328,0.35989778031139713,2,UDP,BENIGN
FLOW-002983,0.331465583393516,819,0,1228500.0,0.0,3153.8536464071835,3479993.454928938,1500.0,820.0,0.10234764808094571,0.10859816885104895,209,UDP,DDOS
FLOW-002984,1.3154165274567857,124,136,45966.09910989344,49563.753585810366,165.5981200102185,65994.46478113862,367.42251036809154,0.9124087591240876,0.13125485944639534,0.39868993682065207,87,TCP,BENIGN
FLOW-002985,7.752642074634852,22,19,12918.118450853422,12148.43564362093,6.155457238484806,2072.405344365769,611.379368157911,1.15,0.0,0.4982077781331903,3,TCP,BENIGN
FLOW-002986,1.511952487572229,27,20,7856.785839911705,15262.254882649922,25.350170140412857,15747.684536504252,491.8944834587581,1.3333333333333333,0.0484291524691044,0.3776853295175744,1,TCP,BENIGN
FLOW-002987,0.08067699801504027,384,2,19829.112737869364,149.2436404023373,6210.564627988665,304586.4801161562,51.75739994370907,128.33333333333334,0.911697205608645,0.031515278042453715,377,TCP,DDOS
FLOW-002988,2.0185121286847343,171,168,64003.6560096717,40763.53001272699,230.1915231084092,55373.60841894789,309.0477463787572,1.017751479289941,0.06954246677669475,0.55490932538319,256,TCP,DDOS
FLOW-002989,0.22823822844576958,133,130,72441.58120231626,37809.78220539633,1445.5135563431365,530719.6124401044,419.2067049722912,1.0229007633587786,0.13188937833743056,0.4821061765670475,60,TCP,BENIGN
FLOW-002990,11.138590435746464,27,15,10147.204837136322,8141.8659937329485,3.197054370743372,1629.765147479529,435.4540674016493,1.75,0.02014752093167998,0.4675927756553326,1,TCP,BENIGN
FLOW-002991,0.2926284399535362,24,38,15224.936330983059,18834.82291533492,246.98171381181012,110330.6374219908,549.3509555857738,0.6410256410256411,0.049003586324381745,0.4948610335071583,1,UDP,BENIGN
FLOW-002992,0.10922527978723387,131,130,57560.136063847174,37848.05918009361,1817.4654075803596,1142864.499890771,365.5486407813823,1.0076335877862594,0.07392363148037842,0.24490832452495206,46,TCP,BENIGN
FLOW-002993,0.05545725278898765,425,2,25442.410327137237,141.6257689197775,8471.286535940657,493944.6291691141,,142.0,1.0,0.0,293,TCP,DDOS
